epoch,train_loss,train_acc,train_prec,train_rec,train_f1,train_spec,train_gmean,val_loss,val_acc,val_prec,val_rec,val_f1,val_spec,val_gmean,time_sec
1,0.3291641262973227,0.6984279141104295,0.8653968253968254,0.7034838709677419,0.776085409252669,0.6838180462341537,0.693581261426807,0.3678250968456268,0.7339743589743589,0.8010752688172043,0.764102564102564,0.7821522309711286,0.6837606837606838,0.7228162226278966,160.54565119743347
2,0.2805289673369105,0.8249616564417178,0.9355882352941176,0.8209032258064516,0.8745017182130584,0.8366890380313199,0.828758547658368,0.3452612549066544,0.7932692307692307,0.8238213399503722,0.8512820512820513,0.8373266078184111,0.6965811965811965,0.7700565368271,123.34850835800171
3,0.24979128525024508,0.847967791411043,0.949009324009324,0.840516129032258,0.8914739291090735,0.8695003728560775,0.8548854236592733,0.33895447105169296,0.7836538461538461,0.8028503562945368,0.8666666666666667,0.8335388409371147,0.6452991452991453,0.7478363853539485,125.4142382144928
4,0.2285582085208195,0.8550613496932515,0.9537387256328194,0.8459354838709677,0.8966083150984683,0.8814317673378076,0.8635012499134848,0.3152163356542587,0.7964743589743589,0.8397932816537468,0.8333333333333334,0.8365508365508365,0.7350427350427351,0.7826465438086421,124.50444388389587
5,0.2120697516493681,0.8633052147239264,0.9532683486238532,0.8580645161290322,0.903164471003667,0.8784489187173751,0.8681968937880946,0.3162506192922592,0.7948717948717948,0.8195121951219512,0.8615384615384616,0.84,0.6837606837606838,0.767519463953629,123.41594052314758
6,0.1983172166638258,0.8692484662576687,0.9562732209202629,0.8634838709677419,0.9075128831027935,0.8859060402684564,0.8746231056659268,0.3025024190545082,0.8076923076923077,0.8409090909090909,0.8538461538461538,0.8473282442748091,0.7307692307692307,0.7899142339782339,126.1699275970459
7,0.19030937007287654,0.8746165644171779,0.9597487867542107,0.8676129032258064,0.9113580916237463,0.8948545861297539,0.8811284727194799,0.3063327118754387,0.8076923076923077,0.8276699029126213,0.8743589743589744,0.8503740648379052,0.6965811965811965,0.780424256799135,125.23615312576294
8,0.1822758146175524,0.8732745398773006,0.956274843838728,0.8691612903225806,0.9106394484250372,0.8851603281133482,0.8771243315091405,0.3071798287332058,0.7964743589743589,0.8123515439429929,0.8769230769230769,0.843403205918619,0.6623931623931624,0.7621468691129153,123.86635661125183
9,0.1741541013485048,0.879792944785276,0.9590163934426229,0.8756129032258064,0.915418858761635,0.8918717375093214,0.8837049289132551,0.31384246349334716,0.7964743589743589,0.8065268065268065,0.8871794871794871,0.8449328449328449,0.6452991452991453,0.7566347631478857,125.34730505943298
10,0.17312795196364567,0.8761503067484663,0.9598405012816861,0.8696774193548387,0.9125372326022204,0.8948545861297539,0.8821761882771302,0.30843362882733344,0.7980769230769231,0.8098591549295775,0.8846153846153846,0.8455882352941176,0.6538461538461539,0.760527689741738,124.55394530296326
11,0.16184937799485719,0.8911042944785276,0.9656434807096592,0.8849032258064516,0.9235119849178561,0.9090231170768084,0.8968820929385888,0.2979084141552448,0.8108974358974359,0.8300970873786407,0.8769230769230769,0.8528678304239401,0.7008547008547008,0.783961517390686,123.37900233268738
12,0.15905184117032262,0.8930214723926381,0.9662637053696935,0.8869677419354839,0.9249192680301399,0.9105145413870246,0.8986640232998492,0.29531007185578345,0.8189102564102564,0.8353510895883777,0.8846153846153846,0.8592777085927771,0.7094017094017094,0.7921790618346363,130.73388767242432
13,0.16047019883990288,0.8886119631901841,0.9626404494382023,0.8843870967741936,0.9218560860793544,0.9008202833706189,0.8925658715890095,0.294643172621727,0.8141025641025641,0.8309178743961353,0.882051282051282,0.8557213930348259,0.7008547008547008,0.786250460998629,129.3797528743744
14,0.15617127098688266,0.8830521472392638,0.9668287103231341,0.8725161290322581,0.9172544763971785,0.9134973900074571,0.8927716430366599,0.2960162915289402,0.8076923076923077,0.8245192307692307,0.8794871794871795,0.8511166253101737,0.688034188034188,0.7778928251532725,129.75313663482666
15,0.15134409606093313,0.8897622699386503,0.9674220963172805,0.8812903225806452,0.9223497636731938,0.9142431021625652,0.8976155070084166,0.3156832866370678,0.8012820512820513,0.805045871559633,0.9,0.8498789346246973,0.6367521367521367,0.7570184430229709,128.36377334594727
16,0.14644935718033372,0.8978144171779141,0.9688552188552189,0.8910967741935484,0.9283505847560156,0.9172259507829977,0.9040669698364937,0.3191916637122631,0.8028846153846154,0.8054919908466819,0.9025641025641026,0.8512696493349455,0.6367521367521367,0.758096049893064,129.1702847480774
17,0.1446858390984012,0.8909125766871165,0.9704040978941377,0.88,0.9229936391933956,0.9224459358687547,0.9009730426402913,0.3266847856342793,0.7948717948717948,0.795045045045045,0.9051282051282051,0.8465227817745803,0.6111111111111112,0.7437297245195349,127.799311876297
18,0.14077125807724347,0.901840490797546,0.9692994697181133,0.896258064516129,0.9313488871010995,0.9179716629381058,0.9070498916297599,0.3082993268966675,0.8028846153846154,0.8126463700234192,0.8897435897435897,0.8494492044063647,0.6581196581196581,0.7652174508570806,127.31411981582642
19,0.1404498848246365,0.897430981595092,0.96962879640045,0.8898064516129032,0.9280043062844839,0.9194630872483222,0.9045132321052438,0.3221479594707489,0.8060897435897436,0.8077803203661327,0.9051282051282051,0.8536880290205562,0.6410256410256411,0.7617154244878435,128.90638089179993
20,0.13891950004347942,0.9006901840490797,0.9668984700973574,0.8970322580645161,0.9306559571619812,0.9112602535421327,0.9041182682145864,0.31758124232292173,0.8012820512820513,0.8022727272727272,0.9051282051282051,0.8506024096385543,0.6282051282051282,0.7540597987856412,128.42129516601562
