epoch,train_loss,train_acc,train_prec,train_rec,train_f1,train_spec,train_gmean,val_loss,val_acc,val_prec,val_rec,val_f1,val_spec,val_gmean,time_sec
1,0.35391070820936343,0.7400306748466258,0.9061593034504999,0.7251612903225807,0.8056192660550459,0.7829977628635347,0.7535248290785214,0.40308234095573425,0.7692307692307693,0.8575581395348837,0.7564102564102564,0.8038147138964578,0.7905982905982906,0.7733153662697796,151.4762406349182
2,0.350632707883672,0.5998849693251533,0.9950166112956811,0.463741935483871,0.6326350994543214,0.9932885906040269,0.6786969673578612,0.3979668661952019,0.6137820512820513,0.9627329192546584,0.3974358974358974,0.5626134301270418,0.9743589743589743,0.6222903127954664,115.651358127594
3,0.34749803165110144,0.5663343558282209,0.9975323874151758,0.41729032258064513,0.5884279475982532,0.9970171513795675,0.645015975552246,0.39509066492319106,0.6522435897435898,0.9625668449197861,0.46153846153846156,0.6239168110918544,0.9700854700854701,0.6691276077281995,117.3920385837555
4,0.3448147624731064,0.6411042944785276,0.9960376423972264,0.5189677419354839,0.6823888700373261,0.994034302759135,0.7182421162180073,0.3928092628717422,0.7147435897435898,0.9416666666666667,0.5794871794871795,0.7174603174603175,0.9401709401709402,0.7381172036712516,116.09336972236633
5,0.3417793210686707,0.6368865030674846,0.9945082376435347,0.5140645161290323,0.6777815583531813,0.9917971662938105,0.714036224843651,0.3897020697593689,0.6891025641025641,0.9454545454545454,0.5333333333333333,0.6819672131147541,0.9487179487179487,0.7113247542317827,116.30638384819031
6,0.3389051818266148,0.6646855828220859,0.996265172735761,0.5507096774193548,0.7093235831809872,0.994034302759135,0.7398812811635773,0.3876058429479599,0.7291666666666666,0.9333333333333333,0.6102564102564103,0.737984496124031,0.9273504273504274,0.7522775703452947,116.13336300849915
7,0.33625439499936455,0.6999616564417178,0.9931682322801024,0.6002580645161291,0.7482708701946277,0.9880686055182699,0.7701273587904454,0.3861553445458412,0.7836538461538461,0.9264214046822743,0.7102564102564103,0.8040638606676342,0.905982905982906,0.8021721551868337,116.13680171966553
8,0.3333873919597486,0.714340490797546,0.9937888198757764,0.6193548387096774,0.7631160572337043,0.9888143176733781,0.782577109450829,0.38353593498468397,0.782051282051282,0.9290540540540541,0.7051282051282052,0.8017492711370262,0.9102564102564102,0.8011538358957946,118.98347115516663
9,0.3310295368840055,0.7515337423312883,0.9931166347992352,0.6701935483870968,0.8003081664098614,0.9865771812080537,0.8131406162722197,0.3817066133022308,0.8012820512820513,0.9104938271604939,0.7564102564102564,0.8263305322128851,0.8760683760683761,0.8140436751027536,116.17435908317566
10,0.3283745570153725,0.7519171779141104,0.9901253323205469,0.6727741935483871,0.8011677934849416,0.9806114839671887,0.8122377117016375,0.38011413514614106,0.8108974358974359,0.907185628742515,0.7769230769230769,0.8370165745856354,0.8675213675213675,0.8209734284075315,116.06619906425476
11,0.32563852827723433,0.7653374233128835,0.9878542510121457,0.6926451612903226,0.8143203883495146,0.9753914988814317,0.8219490264389506,0.37814535200595856,0.8108974358974359,0.9047619047619048,0.7794871794871795,0.837465564738292,0.8632478632478633,0.8202991174696042,116.57221865653992
12,0.3238793168126083,0.7831671779141104,0.9886039886039886,0.7163870967741935,0.8307646266646715,0.9761372110365399,0.8362368699523629,0.37655521333217623,0.8189102564102564,0.906158357771261,0.7923076923076923,0.8454172366621067,0.8632478632478633,0.8270174861630561,115.07648706436157
13,0.3205646643551385,0.7818251533742331,0.984082065794128,0.7179354838709677,0.8301999403163235,0.9664429530201343,0.8329728021431414,0.37347381114959716,0.8108974358974359,0.9047619047619048,0.7794871794871795,0.837465564738292,0.8632478632478633,0.8202991174696042,115.32310318946838
14,0.3183205040489755,0.7944785276073619,0.9841105354058722,0.735225806451613,0.8416543574593797,0.9656972408650261,0.8426182603665116,0.3724430322647095,0.8173076923076923,0.9058823529411765,0.7897435897435897,0.8438356164383561,0.8632478632478633,0.8256781857115101,115.88429856300354
15,0.3152540082611689,0.8094325153374233,0.9871491376394995,0.7532903225806452,0.8545081967213115,0.9716629381058911,0.8555374264668053,0.37074318528175354,0.8269230769230769,0.9051724137931034,0.8076923076923077,0.8536585365853658,0.8589743589743589,0.8329387626041429,115.7517523765564
16,0.3132956246050393,0.8008052147239264,0.9829700272479565,0.7447741935483871,0.8474526501247981,0.9627143922445935,0.8467613802609285,0.3681332543492317,0.8253205128205128,0.9048991354466859,0.8051282051282052,0.8521031207598372,0.8589743589743589,0.8316155866096884,115.09004497528076
17,0.31165858703415567,0.8073236196319018,0.9815436241610739,0.7548387096774194,0.8533916849015317,0.9589858314690529,0.8508111586157219,0.3678531780838966,0.8381410256410257,0.9002770083102493,0.8333333333333334,0.8655126498002663,0.8461538461538461,0.8397191227596316,115.34223198890686
18,0.309291619716621,0.812691717791411,0.9807564698075647,0.7628387096774194,0.858179706778923,0.9567486950037286,0.854309627700753,0.3656813859939575,0.8285256410256411,0.885558583106267,0.8333333333333334,0.8586525759577279,0.8205128205128205,0.826898230594723,115.11197566986084
19,0.30581998716040354,0.8218941717791411,0.9820026178010471,0.7744516129032258,0.8659645072861059,0.9589858314690529,0.861793550644555,0.3634217709302902,0.8349358974358975,0.8931506849315068,0.8358974358974359,0.8635761589403973,0.8333333333333334,0.8346143999363997,114.67117476463318
20,0.30440658439950247,0.8280291411042945,0.9809431524547804,0.7837419354838709,0.8713240568067709,0.9560029828486204,0.8655978443284916,0.3624518245458603,0.8365384615384616,0.8913043478260869,0.841025641025641,0.8654353562005277,0.8290598290598291,0.8350213016346656,115.96905303001404
