epoch,train_loss,train_acc,train_prec,train_rec,train_f1,train_spec,train_gmean,val_loss,val_acc,val_prec,val_rec,val_f1,val_spec,val_gmean,time_sec
1,0.3271855890023999,0.7103144171779141,0.8724007561436673,0.7145806451612903,0.7856433536671869,0.697986577181208,0.7062348749786209,0.3482468888163567,0.7964743589743589,0.8488063660477454,0.8205128205128205,0.834419817470665,0.7564102564102564,0.7878098202942162,523.1358599662781
2,0.2628643147465659,0.8604294478527608,0.9583454704340227,0.8490322580645161,0.9003831417624522,0.8933631618195377,0.8709156919882072,0.31147135347127913,0.8285256410256411,0.8493827160493828,0.882051282051282,0.8654088050314466,0.7393162393162394,0.8075362757983207,132.21496653556824
3,0.2225171323956513,0.8753834355828221,0.9613733905579399,0.8670967741935484,0.9118046132971506,0.8993288590604027,0.8830657691420495,0.29345649778842925,0.8301282051282052,0.8429951690821256,0.8948717948717949,0.8681592039800995,0.7222222222222222,0.8039255539515436,132.83611702919006
4,0.2012970738294648,0.8763420245398773,0.9630160550458715,0.8668387096774194,0.9123998370229526,0.9038031319910514,0.8851279798636655,0.29665751084685327,0.8173076923076923,0.8179723502304147,0.9102564102564102,0.8616504854368932,0.6623931623931624,0.776497020070516,132.70627546310425
5,0.18017244102751337,0.8843941717791411,0.9666286366229321,0.8745806451612903,0.9183037528790137,0.912751677852349,0.8934623390429827,0.27180796340107916,0.8317307692307693,0.8433734939759037,0.8974358974358975,0.8695652173913043,0.7222222222222222,0.8050764858994133,134.7159776687622
6,0.1700006586204215,0.8932131901840491,0.9686440677966102,0.8849032258064516,0.924881995954147,0.9172259507829977,0.9009196427214052,0.2701574176549911,0.8333333333333334,0.8421052631578947,0.9025641025641026,0.8712871287128713,0.717948717948718,0.8049812049373778,133.68166041374207
7,0.16072223817066447,0.8962806748466258,0.968521641371557,0.8892903225806451,0.9272164671061482,0.9164802386278896,0.9027829235470632,0.2593438819050789,0.8349358974358975,0.8491484184914841,0.8948717948717949,0.8714107365792759,0.7350427350427351,0.8110295997157968,133.7015073299408
8,0.1523623878999454,0.8941717791411042,0.9721511793123047,0.8828387096774194,0.9253448742223425,0.9269202087994034,0.9046109888291152,0.2740173891186714,0.8317307692307693,0.8321678321678322,0.9153846153846154,0.8717948717948718,0.6923076923076923,0.796070229722785,133.55261182785034
9,0.14765257515558383,0.8958972392638037,0.9687675858187957,0.8885161290322581,0.9269080629963656,0.9172259507829977,0.9027569170256419,0.2689527258276939,0.8349358974358975,0.8360655737704918,0.9153846153846154,0.8739290085679314,0.7008547008547008,0.8009691696828162,135.09858632087708
10,0.14649489521980286,0.8949386503067485,0.9708463062553071,0.8851612903225806,0.9260259179265659,0.9231916480238628,0.9039764987984102,0.2809287406504154,0.8285256410256411,0.825287356321839,0.9205128205128205,0.8703030303030304,0.6752136752136753,0.788379885981224,132.68342089653015
11,0.14293870502492276,0.8957055214723927,0.9687587953841824,0.888258064516129,0.9267635971997846,0.9172259507829977,0.9026258071684367,0.27294720262289046,0.8317307692307693,0.8290993071593533,0.9205128205128205,0.8724179829890644,0.6837606837606838,0.7933539409143449,130.48160767555237
12,0.13590920044154656,0.8993481595092024,0.970241437394722,0.8918709677419355,0.9294070189592578,0.9209545115585384,0.9062960837772693,0.26349993273615835,0.8365384615384616,0.8380281690140845,0.9153846153846154,0.875,0.7051282051282052,0.8034074376355538,131.16031908988953
13,0.13118677686263874,0.901648773006135,0.9698155394074902,0.895483870967742,0.9311686569166778,0.9194630872483222,0.9073942718471824,0.271030331403017,0.8333333333333334,0.8325581395348837,0.9179487179487179,0.8731707317073171,0.6923076923076923,0.797184394340407,131.35937428474426
14,0.13085157333350764,0.9041411042944786,0.9709740440971253,0.8978064516129032,0.9329578975596675,0.9224459358687547,0.9100428080519456,0.2688442699611187,0.8365384615384616,0.8364485981308412,0.9179487179487179,0.8753056234718827,0.7008547008547008,0.8020901907628,131.32844758033752
15,0.1317704179119773,0.9029907975460123,0.9709253564439474,0.896258064516129,0.9320987654320988,0.9224459358687547,0.9092577242468162,0.2647777982056141,0.8381410256410257,0.8416075650118203,0.9128205128205128,0.8757687576875769,0.7136752136752137,0.8071290940948032,132.740460395813
16,0.1276294780758823,0.9022239263803681,0.9719495091164095,0.8941935483870967,0.9314516129032258,0.9254287844891872,0.909677112266734,0.270371562987566,0.8413461538461539,0.8391608391608392,0.9230769230769231,0.8791208791208791,0.7051282051282052,0.8067760370539628,132.4633572101593
17,0.12659229501718428,0.902032208588957,0.9682628062360802,0.8975483870967742,0.931565555109147,0.9149888143176734,0.9062266463211163,0.2767824523150921,0.8349358974358975,0.8298850574712644,0.9256410256410257,0.8751515151515151,0.6837606837606838,0.7955607711603484,133.2433841228485
18,0.12625488838771495,0.9079754601226994,0.9716587941094749,0.9024516129032258,0.9357773615199357,0.9239373601789709,0.9131312944560935,0.2706256229430437,0.8413461538461539,0.8375870069605569,0.9256410256410257,0.879415347137637,0.7008547008547008,0.8054438925986586,132.0269374847412
19,0.1262347288884041,0.9039493865030674,0.9688715953307393,0.8996129032258064,0.9329586511441188,0.9164802386278896,0.9080074053779054,0.27671858929097654,0.842948717948718,0.836405529953917,0.9307692307692308,0.8810679611650486,0.6965811965811965,0.8052057777426778,132.39727663993835
20,0.11804966165161715,0.9116180981595092,0.9760178471834914,0.9032258064516129,0.9382120359201179,0.935868754660701,0.9194024204129976,0.283920930325985,0.8349358974358975,0.8253968253968254,0.9333333333333333,0.8760529482551144,0.6709401709401709,0.7913348382390517,132.0363621711731
