epoch,train_loss,train_acc,train_prec,train_rec,train_f1,train_spec,train_gmean,val_loss,val_acc,val_prec,val_rec,val_f1,val_spec,val_gmean,time_sec
1,0.3355270824054392,0.6380368098159509,0.8405896468974974,0.632774193548387,0.7220259128386337,0.6532438478747203,0.6429275612612757,0.37034490406513215,0.7419871794871795,0.8989547038327527,0.6615384615384615,0.7621861152141802,0.8760683760683761,0.7612837353488986,454.5943148136139
2,0.3019316801574172,0.7684049079754601,0.9152911865462473,0.7584516129032258,0.8295230031047135,0.7971662938105891,0.7775680428700296,0.3480608344078064,0.782051282051282,0.8919753086419753,0.7410256410256411,0.8095238095238095,0.8504273504273504,0.7938441109538855,129.8917417526245
3,0.28043831394213004,0.8023389570552147,0.9386181369524984,0.7852903225806451,0.8551355908388366,0.8516032811334825,0.8177749172920677,0.33250788003206255,0.7948717948717948,0.8808139534883721,0.7769230769230769,0.8256130790190735,0.8247863247863247,0.8004970513731251,129.5850865840912
4,0.25872765372439127,0.8255368098159509,0.9474796257168729,0.8100645161290323,0.8734001112966054,0.8702460850111857,0.8396162657832272,0.31844262033700943,0.8012820512820513,0.88,0.7897435897435897,0.8324324324324325,0.8205128205128205,0.8049812049373778,137.49307489395142
5,0.24071258270159002,0.8548696319018405,0.9529343404997095,0.8464516129032258,0.8965422987563209,0.8791946308724832,0.8626677885245685,0.30881540328264234,0.8141025641025641,0.8805555555555555,0.8128205128205128,0.8453333333333334,0.8162393162393162,0.8145281208220535,134.28770327568054
6,0.22904667639877738,0.8523773006134969,0.9503916449086162,0.8454193548387097,0.8948374760994264,0.87248322147651,0.8588446903883554,0.2959820404648781,0.8076923076923077,0.8813559322033898,0.8,0.8387096774193549,0.8205128205128205,0.8101914936669333,134.76295447349548
7,0.21954234071621082,0.8548696319018405,0.9500577367205543,0.8492903225806452,0.8968524322114729,0.8709917971662938,0.8600726157601215,0.2902536392211914,0.8253205128205128,0.8828337874659401,0.8307692307692308,0.8560105680317041,0.8162393162393162,0.8234722271429314,132.20066165924072
8,0.2107123521769919,0.8590874233128835,0.9511494252873564,0.8541935483870968,0.9000679809653297,0.8732289336316182,0.863658799163809,0.2834873959422112,0.8173076923076923,0.8812154696132597,0.8179487179487179,0.848404255319149,0.8162393162393162,0.8170935700746194,134.88165187835693
9,0.20434576727268172,0.8560199386503068,0.9575278265963679,0.8436129032258064,0.8969680340238716,0.8918717375093214,0.8674067706591199,0.2835308238863945,0.8269230769230769,0.8770053475935828,0.841025641025641,0.8586387434554974,0.8034188034188035,0.8220071861956881,132.9968764781952
10,0.19635017506959962,0.8680981595092024,0.9569830800114711,0.8611612903225806,0.9065471339309971,0.8881431767337807,0.8745481828162806,0.27072485238313676,0.8237179487179487,0.8888888888888888,0.8205128205128205,0.8533333333333334,0.8290598290598291,0.8247752534574235,135.27030205726624
11,0.19475586657843938,0.8636886503067485,0.9553828439838803,0.856516129032258,0.9032521431487277,0.8844146159582401,0.8703535967180827,0.2671900451183319,0.8205128205128205,0.888268156424581,0.8153846153846154,0.8502673796791443,0.8290598290598291,0.8221937909330036,132.08588767051697
12,0.18277843023945645,0.8736579754601227,0.9550084889643463,0.8709677419354839,0.9110541233634768,0.8814317673378076,0.8761841336548003,0.26537170708179475,0.8269230769230769,0.8873626373626373,0.8282051282051283,0.8567639257294429,0.8247863247863247,0.8264939587568046,131.2042453289032
13,0.18432135262140414,0.8686733128834356,0.9578071182548794,0.8611612903225806,0.9069167006386737,0.8903803131991052,0.8756489361567025,0.26351542472839357,0.8237179487179487,0.8804347826086957,0.8307692307692308,0.8548812664907651,0.811965811965812,0.8213137116947162,132.4779336452484
14,0.18302529178014615,0.8696319018404908,0.9547395388556789,0.8655483870967742,0.907958852192745,0.8814317673378076,0.8734539739191175,0.26263109818100927,0.8253205128205128,0.8707124010554089,0.8461538461538461,0.8582574772431729,0.7905982905982906,0.8179045080890553,130.4397497177124
15,0.1757369982760127,0.8725076687116564,0.9554483541430193,0.8689032258064516,0.9101229895931883,0.8829231916480239,0.8758851576332914,0.26250018179416656,0.8333333333333334,0.8783068783068783,0.8512820512820513,0.8645833333333334,0.8034188034188035,0.8270042363935811,128.92518615722656
16,0.17282963616818917,0.8736579754601227,0.9544940644431883,0.8714838709677419,0.9111021179009847,0.8799403430275914,0.8757018992570291,0.25931883603334427,0.8365384615384616,0.8789473684210526,0.8564102564102564,0.8675324675324675,0.8034188034188035,0.8294914727956634,129.97235298156738
17,0.1702965873225433,0.875191717791411,0.9605714285714285,0.8676129032258064,0.911728813559322,0.8970917225950783,0.8822291957878948,0.25978404507040975,0.8413461538461539,0.8721227621483376,0.8743589743589744,0.8732394366197183,0.7863247863247863,0.8291743686848864,128.3248701095581
18,0.16747653257192635,0.8803680981595092,0.9637660485021398,0.871741935483871,0.9154471544715447,0.9052945563012678,0.8883598531524708,0.2552348770201206,0.8349358974358975,0.8746736292428199,0.8589743589743589,0.8667529107373868,0.7948717948717948,0.8263016945806163,128.12848019599915
19,0.1669654398247963,0.8774923312883436,0.9580973952434881,0.8732903225806452,0.913730255164034,0.889634601043997,0.8814245785798214,0.2546411819756031,0.8365384615384616,0.8730569948186528,0.8641025641025641,0.8685567010309279,0.7905982905982906,0.8265337319680831,126.94190526008606
20,0.16282062277924725,0.8822852760736196,0.9604631460039537,0.8776774193548387,0.9172060409924487,0.8956002982848621,0.8865935701165905,0.25297417491674423,0.8413461538461539,0.8779220779220779,0.8666666666666667,0.8722580645161291,0.7991452991452992,0.832221480492178,128.1770203113556
